yyxlbm,lcbm,yxrq,trip_key,起点站,终到站,方向,列车定员,总上客量,总下客量,峰值车上人数,平均上座率,最大断面满载率,最拥挤区间,备注,人公里(PKM),车公里(TKM),平均断面客流
68,347,20160205,2251,成都东,重庆北,forward,1106.0,1103.0,228.0,1103.0,0.9972875226039783,0.9972875226039783,1695->1037,,40811.0,37.0,1103.0
39,174,20160205,1104,重庆北,成都东,forward,1378.0,1515.0,1515.0,1346.0,0.8794242709487752,0.97677793904209,1037->1689,,379308.0,313.0,1211.846645367412
39,155,20151204,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,175,20151106,2105,成都东,重庆北,reverse,1418.0,755.0,755.0,687.0,0.4844851904090268,0.4844851904090268,1695->1694,,215031.0,313.0,687.0
39,150,20151204,0829,成都东,重庆北,reverse,1418.0,256.0,256.0,225.0,0.1494950814944326,0.15867418899858957,1695->1694,,66351.0,313.0,211.98402555910542
39,154,20151204,1009,成都东,重庆北,reverse,1378.0,842.0,842.0,842.0,0.6110304789550073,0.6110304789550073,1695->1694,,263546.0,313.0,842.0
39,158,20151204,1230,成都东,重庆北,reverse,1418.0,1778.0,1778.0,1335.0,0.9105070814764078,0.9414668547249647,1689->1037,,404114.0,313.0,1291.0990415335464
39,148,20151204,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,178,20151106,2149,成都东,重庆北,reverse,688.0,681.0,681.0,681.0,0.9898255813953488,0.9898255813953488,1695->1694,,213153.0,313.0,681.0
39,157,20151204,1207,成都东,重庆北,reverse,1418.0,1356.0,1356.0,1356.0,0.9562764456981664,0.9562764456981664,1695->1694,,424428.0,313.0,1356.0
39,152,20151204,0842,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,178,20151204,2149,成都东,重庆北,reverse,688.0,679.0,679.0,679.0,0.9869186046511628,0.9869186046511628,1695->1694,,212527.0,313.0,679.0
39,175,20151204,2105,成都东,重庆北,reverse,1418.0,752.0,752.0,681.0,0.4524101353208632,0.4802538787023977,1695->1694,,200795.0,313.0,641.517571884984
39,160,20151204,1331,成都东,重庆北,reverse,1418.0,1161.0,1161.0,1089.0,0.7604126768116007,0.7679830747531735,1689->1037,,337497.0,313.0,1078.2651757188498
68,345,20160205,2157,成都东,重庆北,forward,1106.0,1078.0,191.0,1078.0,0.9746835443037974,0.9746835443037974,1695->1037,,39886.0,37.0,1078.0
68,343,20160205,2137,成都东,重庆北,forward,1106.0,1101.0,251.0,1101.0,0.9954792043399638,0.9954792043399638,1695->1037,,40737.0,37.0,1101.0
68,341,20160205,2051,成都东,重庆北,forward,1106.0,706.0,508.0,706.0,0.6383363471971067,0.6383363471971067,1695->1037,,26122.0,37.0,706.0
68,305,20160107,1325,成都东,重庆北,forward,1106.0,557.0,513.0,557.0,0.5036166365280289,0.5036166365280289,1695->1037,,20609.0,37.0,557.0
39,155,20160107,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,158,20160107,1230,成都东,重庆北,reverse,1418.0,966.0,966.0,683.0,0.42168017772410404,0.48166431593794073,1689->1037,,187156.0,313.0,597.9424920127796
68,339,20160205,2030,成都东,重庆北,forward,1106.0,1057.0,339.0,1057.0,0.9556962025316456,0.9556962025316456,1695->1037,,39109.0,37.0,1057.0
39,168,20160107,1709,成都东,重庆北,reverse,1418.0,812.0,812.0,634.0,0.43120175561133217,0.44710860366713684,1695->1694,,191382.0,313.0,611.444089456869
39,148,20160107,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
68,301,20160107,1146,成都东,重庆北,forward,1106.0,608.0,514.0,608.0,0.5497287522603979,0.5497287522603979,1695->1037,,22496.0,37.0,608.0
68,309,20160107,1446,成都东,重庆北,forward,1106.0,987.0,741.0,987.0,0.8924050632911392,0.8924050632911392,1695->1037,,36519.0,37.0,987.0
39,157,20160107,1207,成都东,重庆北,reverse,1418.0,605.0,605.0,605.0,0.42665726375176305,0.42665726375176305,1695->1694,,189365.0,313.0,605.0
39,166,20160107,1555,成都东,重庆北,reverse,1418.0,761.0,761.0,684.0,0.45009170095125656,0.4823695345557123,1689->1037,,199766.0,313.0,638.2300319488818
68,303,20160107,1151,成都东,重庆北,forward,552.0,379.0,379.0,379.0,0.6865942028985508,0.6865942028985508,1695->1037,,14023.0,37.0,379.0
68,307,20160107,1319,成都东,重庆北,forward,1106.0,485.0,485.0,485.0,0.4385171790235081,0.4385171790235081,1695->1037,,17945.0,37.0,485.0
39,175,20160107,2105,成都东,重庆北,reverse,1418.0,449.0,449.0,414.0,0.28293010449852873,0.2919605077574048,1695->1694,,125574.0,313.0,401.19488817891374
68,293,20160107,0854,成都东,重庆北,forward,1106.0,438.0,521.0,438.0,0.3960216998191682,0.3960216998191682,1695->1037,,16206.0,37.0,438.0
68,337,20160205,1922,成都东,重庆北,forward,1106.0,1031.0,631.0,1031.0,0.9321880650994575,0.9321880650994575,1695->1037,,38147.0,37.0,1031.0
68,299,20160107,1131,成都东,重庆北,forward,1106.0,786.0,746.0,786.0,0.7106690777576854,0.7106690777576854,1695->1037,,29082.0,37.0,786.0
68,297,20160107,1040,成都东,重庆北,forward,1106.0,685.0,950.0,685.0,0.6193490054249547,0.6193490054249547,1695->1037,,25345.0,37.0,685.0
68,291,20160107,0859,成都东,重庆北,forward,1106.0,272.0,154.0,272.0,0.24593128390596744,0.24593128390596744,1695->1037,,10064.0,37.0,272.0
39,151,20151204,0910,重庆北,成都东,forward,1418.0,1498.0,1498.0,1165.0,0.8045575598083968,0.8215796897038082,1694->1695,,357090.0,313.0,1140.8626198083068
39,159,20151204,1304,重庆北,成都东,forward,1418.0,916.0,916.0,683.0,0.4765092354348698,0.48166431593794073,1037->1689,,211491.0,313.0,675.6900958466454
39,163,20151204,1530,重庆北,成都东,forward,1418.0,1698.0,1698.0,1360.0,0.9278288729570064,0.9590973201692524,1694->1695,,411802.0,313.0,1315.661341853035
39,161,20151204,1427,重庆北,成都东,forward,1418.0,1524.0,1524.0,1366.0,0.961179179603185,0.9633286318758815,1690->810,,426604.0,313.0,1362.9520766773162
39,165,20151204,1625,重庆北,成都东,forward,1418.0,1094.0,1094.0,1055.0,0.737313950711302,0.7440056417489421,1037->1689,,327245.0,313.0,1045.5111821086261
39,147,20151204,0740,重庆北,成都东,forward,1378.0,1032.0,1032.0,922.0,0.5173075763828673,0.6690856313497823,810->1694,,223122.0,313.0,712.8498402555911
39,156,20151204,1127,重庆北,成都东,forward,1418.0,1532.0,1532.0,1334.0,0.9118228887376812,0.9407616361071932,1037->1689,,404698.0,313.0,1292.964856230032
39,283,20151204,1116,重庆北,成都东,forward,1418.0,1074.0,1074.0,1074.0,0.7574047954866009,0.7574047954866009,1037->1689,,336162.0,313.0,1074.0
39,169,20151204,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,171,20151204,1827,重庆北,成都东,forward,1378.0,717.0,717.0,661.0,0.4476831264461622,0.4796806966618287,1037->1689,,193092.0,313.0,616.9073482428115
68,335,20160205,1841,成都东,重庆北,forward,552.0,552.0,259.0,552.0,1.0,1.0,1695->1037,,20424.0,37.0,552.0
39,153,20151204,1010,重庆北,成都东,forward,1418.0,1291.0,1291.0,1291.0,0.9104372355430184,0.9104372355430184,1037->1689,,404083.0,313.0,1291.0
89,464,20151204,1226,重庆北,成都,forward,1418.0,1337.0,1337.0,1337.0,0.9428772919605077,0.9428772919605077,1037->1689,,443884.0,332.0,1337.0
39,167,20151204,1709,重庆北,成都东,forward,1418.0,1508.0,1508.0,1326.0,0.9089141435762019,0.9351198871650211,1037->1689,,403407.0,313.0,1288.8402555910543
39,174,20151204,2134,重庆北,成都东,forward,1378.0,477.0,477.0,463.0,0.2202873080864521,0.33599419448476053,1037->1689,,95013.0,313.0,303.555910543131
68,333,20160205,1730,成都东,重庆北,forward,1106.0,964.0,964.0,964.0,0.8716094032549728,0.8716094032549728,1695->1037,,35668.0,37.0,964.0
68,331,20160205,1800,成都东,重庆北,forward,1106.0,1094.0,487.0,1094.0,0.9891500904159132,0.9891500904159132,1695->1037,,40478.0,37.0,1094.0
39,148,20150307,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,154,20150307,1009,成都东,重庆北,reverse,1378.0,1371.0,1371.0,1371.0,0.9949201741654572,0.9949201741654572,1695->1694,,429123.0,313.0,1371.0
68,295,20160107,0935,成都东,重庆北,forward,1106.0,683.0,558.0,683.0,0.6175406871609403,0.6175406871609403,1695->1037,,25271.0,37.0,683.0
89,465,20151204,1959,重庆北,成都,forward,1378.0,1026.0,1026.0,1026.0,0.7445573294629898,0.7445573294629898,1037->1689,,340632.0,332.0,1026.0
39,155,20150307,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,152,20150307,0912,成都东,重庆北,reverse,1418.0,690.0,690.0,690.0,0.48660084626234135,0.48660084626234135,1695->1694,,215970.0,313.0,690.0
68,329,20160205,1743,成都东,重庆北,forward,552.0,1098.0,298.0,1098.0,1.9891304347826086,1.9891304347826086,1695->1037,,40626.0,37.0,1098.0
39,157,20150307,1207,成都东,重庆北,reverse,1418.0,686.0,686.0,686.0,0.4837799717912553,0.4837799717912553,1695->1694,,214718.0,313.0,686.0
39,162,20151204,1400,成都东,重庆北,reverse,1418.0,1565.0,1565.0,1365.0,0.9516621079052078,0.96262341325811,1689->1037,,422380.0,313.0,1349.4568690095846
39,158,20150307,1230,成都东,重庆北,reverse,1418.0,1599.0,1599.0,1386.0,0.973992528738222,0.9774330042313117,1689->1037,,432291.0,313.0,1381.1214057507987
39,164,20150307,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,168,20150307,1709,成都东,重庆北,reverse,1418.0,799.0,799.0,692.0,0.48574467030466345,0.48801128349788436,1689->1037,,215590.0,313.0,688.7859424920127
39,170,20150307,1809,成都东,重庆北,reverse,1418.0,1509.0,1509.0,1388.0,0.9743913264869298,0.9788434414668548,1689->1037,,432468.0,313.0,1381.6869009584664
39,166,20150307,1555,成都东,重庆北,reverse,1418.0,761.0,761.0,686.0,0.4837799717912553,0.4837799717912553,1695->1694,,214718.0,313.0,686.0
39,168,20151204,1709,成都东,重庆北,reverse,1418.0,1540.0,1540.0,1365.0,0.9378709157027176,0.96262341325811,1690->1689,,416259.0,313.0,1329.9009584664536
39,164,20151204,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,173,20150307,1938,成都东,重庆北,reverse,1418.0,810.0,810.0,693.0,0.4864904446256934,0.48871650211565587,1689->1037,,215921.0,313.0,689.8434504792332
39,175,20150307,2105,成都东,重庆北,reverse,1418.0,924.0,924.0,693.0,0.48636427132666715,0.48871650211565587,1689->1037,,215865.0,313.0,689.6645367412141
39,162,20150307,1400,成都东,重庆北,reverse,1418.0,822.0,822.0,693.0,0.48569510222290313,0.48871650211565587,1689->1037,,215568.0,313.0,688.7156549520766
39,166,20151204,1555,成都东,重庆北,reverse,1418.0,795.0,795.0,680.0,0.4739835163597201,0.4795486600846262,1689->1037,,210370.0,313.0,672.108626198083
39,178,20150307,2129,成都东,重庆北,reverse,688.0,686.0,686.0,686.0,0.997093023255814,0.997093023255814,1695->1694,,214718.0,313.0,686.0
39,172,20151204,1855,成都东,重庆北,reverse,1418.0,1111.0,1111.0,1086.0,0.7613229270402898,0.765867418899859,1690->1689,,337901.0,313.0,1079.555910543131
39,177,20151204,0634,重庆北,成都东,forward,1378.0,448.0,448.0,347.0,0.23276545625692652,0.25181422351233673,1694->1695,,100395.0,313.0,320.75079872204475
39,158,20151106,1230,成都东,重庆北,reverse,1418.0,1710.0,1710.0,1369.0,0.9371566847064443,0.9654442877291961,1689->1037,,415942.0,313.0,1328.888178913738
39,173,20151204,1938,成都东,重庆北,reverse,1418.0,1419.0,1419.0,1369.0,0.9597732485568929,0.9654442877291961,1689->1037,,425980.0,313.0,1360.9584664536742
39,164,20150207,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,168,20150207,1709,成都东,重庆北,reverse,1418.0,780.0,780.0,678.0,0.47565531257181737,0.4781382228490832,1695->1694,,211112.0,313.0,674.4792332268371
39,170,20150207,1809,成都东,重庆北,reverse,1418.0,1436.0,1436.0,1365.0,0.9576147839056944,0.96262341325811,1689->1037,,425022.0,313.0,1357.8977635782749
39,166,20150207,1555,成都东,重庆北,reverse,1418.0,1405.0,1405.0,1360.0,0.9513061189543839,0.9590973201692524,1689->1037,,422222.0,313.0,1348.9520766773162
39,173,20150207,1938,成都东,重庆北,reverse,1418.0,812.0,812.0,680.0,0.4758152822902256,0.4795486600846262,1695->1694,,211183.0,313.0,674.7060702875399
39,162,20151106,1400,成都东,重庆北,reverse,1418.0,1575.0,1575.0,1370.0,0.9607826349491025,0.9661495063469676,1695->1694,,426428.0,313.0,1362.3897763578275
39,175,20150207,2105,成都东,重庆北,reverse,1418.0,1363.0,1363.0,1307.0,0.7878012950787907,0.9217207334273625,1695->1694,,349653.0,313.0,1117.1022364217251
39,162,20150905,1400,成都东,重庆北,reverse,1418.0,1452.0,1452.0,1377.0,0.9612963405237093,0.9710860366713682,1689->1037,,426656.0,313.0,1363.11821086262
39,164,20150905,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,166,20150905,1555,成都东,重庆北,reverse,1418.0,1399.0,1399.0,1376.0,0.962589616838728,0.9703808180535967,1689->1037,,427230.0,313.0,1364.9520766773162
39,162,20150207,1400,成都东,重庆北,reverse,1418.0,852.0,852.0,686.0,0.4806436640726037,0.4837799717912553,1690->1689,,213326.0,313.0,681.5527156549521
39,178,20150207,2129,成都东,重庆北,reverse,688.0,453.0,453.0,453.0,0.6584302325581395,0.6584302325581395,1695->1694,,141789.0,313.0,453.0
39,152,20151106,0842,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,164,20151106,1445,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,155,20151106,1030,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
39,151,20150307,0910,重庆北,成都东,forward,1418.0,870.0,870.0,693.0,0.47252351104241674,0.48871650211565587,1694->1695,,209722.0,313.0,670.0383386581469
39,154,20151106,1009,成都东,重庆北,reverse,1378.0,1359.0,1359.0,1359.0,0.9862119013062409,0.9862119013062409,1695->1694,,425367.0,313.0,1359.0
39,147,20150307,0740,重庆北,成都东,forward,1378.0,1580.0,1580.0,1376.0,0.9431806062404652,0.9985486211901307,810->1694,,406807.0,313.0,1299.7028753993611
39,149,20150307,0811,重庆北,成都,,1378.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
39,148,20151106,0749,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
89,156,20150307,1130,重庆北,成都东,forward,1418.0,676.0,676.0,676.0,0.4767277856135402,0.4767277856135402,1037->1689,,211588.0,313.0,676.0
39,157,20151106,1207,成都东,重庆北,reverse,1418.0,1353.0,1353.0,1353.0,0.9541607898448519,0.9541607898448519,1695->1694,,423489.0,313.0,1353.0
39,159,20150307,1304,重庆北,成都东,forward,1418.0,923.0,923.0,688.0,0.47707701528048774,0.48519040902679833,810->1694,,211743.0,313.0,676.4952076677316
39,158,20150905,1230,成都东,重庆北,reverse,1418.0,1592.0,1592.0,1373.0,0.9561953342916496,0.9682651622002821,1689->1037,,424392.0,313.0,1355.884984025559
39,168,20150905,1709,成都东,重庆北,reverse,1418.0,1336.0,1336.0,1289.0,0.9057282677757901,0.9090267983074753,1690->1689,,401993.0,313.0,1284.3226837060704
39,153,20150307,1010,重庆北,成都东,forward,1418.0,1350.0,1350.0,1350.0,0.9520451339915373,0.9520451339915373,1037->1689,,422550.0,313.0,1350.0
89,464,20150307,1226,重庆北,成都,forward,1418.0,1348.0,1348.0,1348.0,0.9506346967559943,0.9506346967559943,1037->1689,,447536.0,332.0,1348.0
39,163,20150307,1530,重庆北,成都东,forward,1418.0,1821.0,1821.0,1347.0,0.8996336468138989,0.9499294781382228,1694->1695,,399288.0,313.0,1275.6805111821086
39,161,20150307,1427,重庆北,成都东,forward,1418.0,799.0,799.0,678.0,0.47470225354524437,0.4781382228490832,1690->810,,210689.0,313.0,673.1277955271565
39,167,20150307,1709,重庆北,成都东,forward,1418.0,759.0,759.0,679.0,0.47728880617528174,0.4788434414668547,1037->1689,,211837.0,313.0,676.7955271565495
39,151,20160107,0910,重庆北,成都东,forward,1418.0,772.0,772.0,518.0,0.34441480373292715,0.36530324400564174,1037->1689,,152863.0,313.0,488.3801916932907
39,161,20160107,1427,重庆北,成都东,forward,1418.0,783.0,783.0,673.0,0.4369539061901522,0.47461212976022565,1037->1689,,193935.0,313.0,619.6006389776358
39,163,20160107,1530,重庆北,成都东,forward,1418.0,827.0,827.0,664.0,0.4235750303041227,0.4682651622002821,1037->1689,,187997.0,313.0,600.629392971246
39,159,20160107,1304,重庆北,成都东,forward,1418.0,1068.0,1068.0,680.0,0.46569663432724845,0.4795486600846262,810->1694,,206692.0,313.0,660.3578274760383
39,168,20151106,1709,成都东,重庆北,reverse,1418.0,1547.0,1547.0,1359.0,0.9361405390303582,0.9583921015514809,1690->1689,,415491.0,313.0,1327.4472843450478
39,173,20151106,1938,成都东,重庆北,reverse,1418.0,1420.0,1420.0,1373.0,0.9645903648661437,0.9682651622002821,1689->1037,,428118.0,313.0,1367.7891373801917
68,298,20160107,1002,重庆北,成都东,reverse,1106.0,687.0,1024.0,687.0,0.6211573236889693,0.6211573236889693,1037->1695,,25419.0,37.0,687.0
39,173,20150905,1938,成都东,重庆北,reverse,1418.0,1416.0,1416.0,1377.0,0.9676365487997765,0.9710860366713682,1689->1037,,429470.0,313.0,1372.1086261980831
39,176,20150905,2203,成都东,重庆北,reverse,688.0,685.0,685.0,685.0,0.9956395348837209,0.9956395348837209,1695->1694,,214405.0,313.0,685.0
39,178,20150905,2149,成都东,重庆北,reverse,688.0,687.0,687.0,687.0,0.998546511627907,0.998546511627907,1695->1694,,215031.0,313.0,687.0
89,465,20150307,1959,重庆北,成都东,forward,1378.0,668.0,668.0,668.0,0.4847605224963715,0.4847605224963715,1037->1689,,209084.0,313.0,668.0
68,304,20160107,1212,重庆北,成都东,reverse,1106.0,484.0,770.0,484.0,0.4376130198915009,0.4376130198915009,1037->1695,,17908.0,37.0,484.0
39,171,20150307,1827,重庆北,成都东,forward,1378.0,878.0,878.0,677.0,0.4608081351405241,0.49129172714078373,1037->1689,,198753.0,313.0,634.9936102236421
39,169,20150307,1734,重庆北,成都,,1418.0,,,,,,,'start_id=1037 或 end_id=1640 不在合并站点序列中',,,
68,327,20160205,1716,成都东,重庆北,forward,1106.0,1087.0,776.0,1087.0,0.9828209764918626,0.9828209764918626,1695->1037,,40219.0,37.0,1087.0
39,166,20151106,1555,成都东,重庆北,reverse,1418.0,1493.0,1493.0,1372.0,0.9564296561326983,0.9675599435825106,1689->1037,,424496.0,313.0,1356.217252396166
39,177,20150307,0636,重庆北,成都东,forward,1378.0,781.0,781.0,680.0,0.48227045725388,0.4934687953555878,1690->810,,208010.0,313.0,664.5686900958466
39,153,20160107,1010,重庆北,成都东,forward,1418.0,478.0,478.0,478.0,0.33709449929478136,0.33709449929478136,1037->1689,,149614.0,313.0,478.0
68,300,20160107,1046,重庆北,成都东,reverse,1106.0,583.0,621.0,583.0,0.527124773960217,0.527124773960217,1037->1695,,21571.0,37.0,583.0
68,314,20160107,1540,重庆北,成都东,reverse,1106.0,715.0,828.0,715.0,0.6464737793851718,0.6464737793851718,1037->1695,,26455.0,37.0,715.0
89,465,20160107,1959,重庆北,成都,forward,1378.0,188.0,188.0,188.0,0.13642960812772134,0.13642960812772134,1037->1689,,62416.0,332.0,188.0
68,296,20160107,0912,重庆北,成都东,reverse,1106.0,541.0,574.0,541.0,0.4891500904159132,0.4891500904159132,1037->1695,,20017.0,37.0,541.0
68,310,20160107,1348,重庆北,成都东,reverse,1106.0,532.0,532.0,532.0,0.4810126582278481,0.4810126582278481,1037->1695,,19684.0,37.0,532.0
39,155,20150207,1038,成都,重庆北,,1418.0,,,,,,,'start_id=1640 或 end_id=1037 不在合并站点序列中',,,
