zdid,lxid,ysfsbm,zdmc,station_code,station_telecode,station_shortname
站点id,,,站点名称,站点code,站点电报码,
3039,1,1,白银市,15596,BNJ,白
3040,1,1,吴家川,15629,WCJ,吴
3041,1,1,靖远西,15635,JXJ,靖
3042,1,1,靖远,15638,JYJ,靖
3043,1,1,东湾,15644,DRJ,东
3044,1,1,长征,15650,CZJ,长
3045,1,1,黄河涯,16139,HHK,黄
3046,1,1,陵城,16223,LGK,陵
3047,1,1,临邑,16227,LUK,临
3048,1,1,商河,16231,SOK,商
3049,1,1,阳信,16239,YVK,阳
3050,1,1,滨州,16245,BIK,滨
3051,1,1,利津南,16249,LNK,利
3052,1,1,东营南,16257,DOK,东
3053,1,1,淮北,17126,HRH,淮
3054,1,1,新河,17153,EEH,新
3055,1,1,芝兰庄,17972,ZMK,芝
3056,1,1,桓台,18131,VTK,桓
3057,1,1,博兴,18140,BXK,博
3058,1,1,史口,18152,SKK,史
3059,1,1,东营,18155,DPK,东
3060,1,1,南定,18224,NDK,南
3061,1,1,淄川,18227,ZWK,淄
3062,1,1,大昆仑,18230,DKK,大
3063,1,1,博山,18233,BSK,博
3064,1,1,南仇,18350,NCK,南
3065,1,1,刘征,18359,UZK,刘
3066,1,1,黑旺,18365,HWK,黑
3067,1,1,西桐古,18368,XGK,西
3068,1,1,北牟,18371,BVK,北
3069,1,1,口头,18374,KTK,口
3070,1,1,源迁,18377,AQK,源
3071,1,1,南博山,18383,NBK,南
3072,1,1,常庄,18386,CVK,常
3073,1,1,莱芜东,18398,LWK,莱
3074,1,1,莱芜西,18419,UXK,莱
3075,1,1,蔺家楼,18422,ULK,蔺
3076,1,1,司家岭,18425,OLK,司
3077,1,1,范镇,18428,VZK,范
3078,1,1,燕家庄,18431,AZK,燕
3079,1,1,上高镇,18434,SVK,上
3080,1,1,桃村东,18606,TDK,桃
3081,1,1,埠西头,18608,BTK,埠
3082,1,1,铺集,18615,PJK,铺
3083,1,1,草庙子,18617,CAK,草
3084,1,1,柘车河所,18651,ZKK,柘
3085,1,1,即墨北,18653,JVK,即
3086,1,1,夏格庄,18655,XZK,夏
3087,1,1,莱西北,18657,LBK,莱
3088,1,1,海阳北,18659,HEK,海
3089,1,1,桃村北,18661,TOK,桃
3090,1,1,西陌堂所,18663,XIK,西
3091,1,1,芝罘,18665,GZK,芝
3092,1,1,烟台南,18667,YLK,烟
3093,1,1,牟平,18669,MBK,牟
3094,1,1,威海北,18671,WHK,威
3095,1,1,文登东,18673,WGK,文
3096,1,1,荣成,18675,RCK,荣
3097,1,1,沭阳,18845,FMH,沭
3098,1,1,淮安,18869,AUH,淮
3099,1,1,淮安南,18878,AMH,淮
3100,1,1,阜宁,18914,AKH,阜
3101,1,1,建湖,18932,AJH,建
3102,1,1,盐城,18968,AFH,盐
3103,1,1,东台,19022,DBH,东
3104,1,1,炉桥,19382,LQH,炉
3105,1,1,巢湖,19493,CIH,巢
3106,1,1,裕溪口,19529,YXH,裕
3107,1,1,安庆,20093,AQH,安
3108,1,1,丰台西,20156,FXP,丰
3109,1,1,胜芳,20381,SUP,胜
3110,1,1,霸州西,20383,FOP,霸
3111,1,1,白沟,20385,FEP,白
3112,1,1,白洋淀,20387,FWP,白
3113,1,1,南湖东,21101,NDN,南
3114,1,1,汤逊湖,21104,THN,汤
3115,1,1,庙山,21107,MSN,庙
3116,1,1,普安,21110,PAN,普
3117,1,1,纸坊东,21113,ZMN,纸
3118,1,1,乌龙泉南,21116,WFN,乌
3119,1,1,土地堂东,21119,TTN,土
3120,1,1,山坡东,21122,SBN,山
3121,1,1,贺胜桥东,21125,HLN,贺
3122,1,1,横沟桥东,21128,HNN,横
3123,1,1,咸宁东,21131,XKN,咸
3124,1,1,咸宁南,21134,UNN,咸
3125,1,1,周口店,21188,ZPP,周
3126,1,1,房山,21218,FRP,房
3127,1,1,新坡,21458,XPP,新
3128,1,1,彭城,21467,PCP,彭
3129,1,1,义井,21470,YOP,义
3130,1,1,和村,21473,HNP,和
3131,1,1,南阳寨,21749,NYF,南
3132,1,1,黄河景区,21751,HCF,黄
3133,1,1,武陟,21753,WIF,武
3134,1,1,修武西,21755,EXF,修
3135,1,1,花山南,21885,KNN,花
3136,1,1,左岭,21887,ZSN,左
3137,1,1,华容南,21891,KRN,华
3138,1,1,鄂州东,21893,EFN,鄂
3139,1,1,花湖,21895,KHN,花
3140,1,1,黄石北,21897,KSN,黄
3141,1,1,大冶北,21899,DBN,大
3142,1,1,武昌东,21935,WDN,武
3143,1,1,黄石东,22123,OSN,黄
3144,1,1,流芳,22265,LFN,流
3145,1,1,黄冈东,22450,KAN,黄
3146,1,1,黄冈,22452,KGN,黄
3147,1,1,黄冈西,22454,KXN,黄
3148,1,1,华容东,22456,HPN,华
3149,1,1,葛店南,22458,GNN,葛
3150,1,1,华城,24402,VCQ,天
3151,1,1,霍邱,25091,FBH,霍
3152,1,1,晋中,26473,JZV,晋
3153,1,1,太谷西,26475,TIV,太
3154,1,1,祁县东,26477,QGV,祁
3155,1,1,平遥古城,26479,PDV,平
3156,1,1,介休东,26481,JDV,介
3157,1,1,灵石东,26483,UDV,灵
3158,1,1,霍州东,26485,HWV,霍
3159,1,1,洪洞西,26487,HTV,洪
3160,1,1,临汾西,26489,LXV,临
3161,1,1,襄汾西,26491,XTV,襄
3162,1,1,侯马西,26493,HPV,侯
3163,1,1,闻喜西,26495,WOV,闻
3164,1,1,运城北,26497,ABV,运
3165,1,1,永济北,26499,AJV,永
3166,1,1,堂邑,26658,TBK,堂
3167,1,1,临澧,26810,LWQ,临
3168,1,1,常德,26864,VGQ,常
3169,1,1,汉寿,26900,VSQ,汉
3170,1,1,益阳,26963,AEQ,益
3171,1,1,益阳东,26972,ADQ,益
3172,1,1,宁乡,27008,NXQ,宁
3173,1,1,怀仁东,27301,HFV,怀
3174,1,1,应县,27304,YZV,应
3175,1,1,山阴,27307,SNV,山
3176,1,1,神池,27623,SMV,神
3177,1,1,五寨,27635,WZV,五
3178,1,1,安塘,27641,ATV,安
3179,1,1,秦家庄,27644,QZV,秦
3180,1,1,岢岚,27650,KLV,岢
3181,1,1,北义井,27680,BYV,北
3182,1,1,定襄,27683,DXV,定
3183,1,1,蒋村,27686,JCV,蒋
3184,1,1,河边,27689,HBV,河
3185,1,1,汾河,27713,FEV,汾
3186,1,1,西张,27782,XRV,西
3187,1,1,柳林河,27788,LLV,柳
3188,1,1,古东,27794,GDV,古
3189,1,1,古交,27797,GJV,古
3190,1,1,镇城底,27800,ZDV,镇
3191,1,1,娄烦,27802,USV,娄
3192,1,1,岚县,27808,UXV,岚
3193,1,1,白文东,27814,BCV,白
3194,1,1,白文,27910,BVV,白
3195,1,1,侯马北,28133,HOV,侯
3196,1,1,孝南,28520,XNV,孝
3197,1,1,孝西,28526,XOV,孝
3198,1,1,白壁关,28529,BGV,白
3199,1,1,兑镇,28535,DWV,兑
3200,1,1,阳泉曲,28538,YYV,阳
3201,1,1,白水县,28801,BGY,白
3202,1,1,澄城,28803,CUY,澄
3203,1,1,合阳北,28805,HTY,合
3204,1,1,芝阳,28880,ZYY,芝
3205,1,1,南永宁,28895,NYY,南
3206,1,1,长江埠,29342,CFN,长
3207,1,1,应城,29602,YHN,应
3208,1,1,天门,29604,TMN,天
3209,1,1,京山,29606,JCN,京
3210,1,1,钟祥,29610,ZTN,钟
3211,1,1,江宁西,30920,OKH,江
3212,1,1,马鞍山东,30922,OMH,马
3213,1,1,当涂东,30924,OWH,当
3214,1,1,弋江,30928,RVH,弋
3215,1,1,繁昌西,30930,PUH,繁
3216,1,1,铜陵北所,30932,WJH,铜
3217,1,1,艮山门,32201,GSH,艮
3218,1,1,车墩,32300,MIH,车
3219,1,1,亭林,32332,TVH,亭
3220,1,1,叶榭,32333,YOH,叶
3221,1,1,金山园区,32334,REH,金
3222,1,1,金山卫,32338,BGH,金
3223,1,1,漕泾,32345,CPH,漕
3224,1,1,海湾,32346,RWH,海
3225,1,1,四团,32347,STH,四
3226,1,1,芦潮港,32348,UCH,芦
3227,1,1,塘雅所,33001,PWH,塘
3228,1,1,武义北,33003,WDH,武
3229,1,1,永康南,33005,QUH,永
3230,1,1,缙云西,33007,PYH,缙
3231,1,1,东孝所,33009,RMH,东
3232,1,1,宁波东,33761,NVH,宁
3233,1,1,奉化,33968,FHH,奉
3234,1,1,宁海,33970,NHH,宁
3235,1,1,三门县,33972,OQH,三
3236,1,1,临海,33974,UFH,临
3237,1,1,台州,33976,TZH,台
3238,1,1,温岭,33980,VHH,温
3239,1,1,雁荡山,33982,YGH,雁
3240,1,1,绅坊,33984,OLH,绅
3241,1,1,乐清,33986,UPH,乐
3242,1,1,永嘉,33988,URH,永
3243,1,1,温州南,33990,VRH,温
3244,1,1,瑞安,33994,RAH,瑞
3245,1,1,鳌江,33996,ARH,鳌
3246,1,1,苍南,33998,CEH,苍
3247,1,1,福鼎,34000,FES,福
3248,1,1,太姥山,34002,TLS,太
3249,1,1,霞浦,34004,XOS,霞
3250,1,1,福安,34006,FAS,福
3251,1,1,宁德,34008,NES,宁
3252,1,1,罗源,34010,LVS,罗
3253,1,1,连江,34012,LKS,连
3254,1,1,长临河,34112,FVH,长
3255,1,1,巢湖东,34114,GUH,巢
3256,1,1,无为,34116,IIH,无
3257,1,1,铜陵北,34118,KXH,铜
3258,1,1,南陵,34120,LLH,南
3259,1,1,泾县,34122,LOH,泾
3260,1,1,旌德,34124,NSH,旌
3261,1,1,绩溪北,34126,NRH,绩
3262,1,1,歙县北,34128,NPH,歙
3263,1,1,黄山北,34130,NYH,黄
3264,1,1,婺源,34132,WYG,婺
3265,1,1,德兴,34134,DWG,德
3266,1,1,五府山,34136,WFG,五
3267,1,1,武夷山北,34138,WBS,武
3268,1,1,武夷山东,34140,WCS,武
3269,1,1,建瓯西,34142,JUS,建
3270,1,1,南平北,34144,NBS,南
3271,1,1,古田北,34146,GBS,古
3272,1,1,闽清北,34148,MBS,闽
3273,1,1,福州南,34151,FYS,福
3274,1,1,福清,34154,FQS,福
3275,1,1,涵江,34160,HJS,涵
3276,1,1,仙游,34166,XWS,仙
3277,1,1,惠安,34168,HNS,惠
3278,1,1,泉州,34169,QYS,泉
3279,1,1,晋江,34172,JJS,晋
3280,1,1,厦门北,34178,XKS,厦
3281,1,1,樟林,34751,ZLS,樟
3282,1,1,马坑,35055,MES,马
3283,1,1,龙山镇,35058,LAS,龙
3284,1,1,南靖,35061,NJS,南
3285,1,1,草坂,35064,CBS,草
3286,1,1,漳州,35067,ZUS,漳
3287,1,1,会昌北,35108,XEG,会
3288,1,1,长汀南,35135,CNS,长
3289,1,1,古田会址,35137,STS,古
3290,1,1,井口,35140,WWW,井
3291,1,1,韶山,35732,SSQ,韶
3292,1,1,邵阳,35795,SYQ,邵
3293,1,1,芦洪市,35800,UMQ,芦
3294,1,1,零陵,35831,UWZ,零
3295,1,1,双牌,35834,SBZ,双
3296,1,1,理家坪,35836,UZZ,理
3297,1,1,道州,35837,DFZ,道
3298,1,1,江永,35840,JYZ,江
3299,1,1,江华,35843,JHZ,江
3300,1,1,富川,35846,FDZ,富
3301,1,1,钟山,35847,ZSZ,钟
3302,1,1,梧州,35850,WZZ,梧
3303,1,1,岑溪,35853,CNZ,岑
3304,1,1,马路圩,35856,MUZ,马
3305,1,1,信宜,35870,EEQ,信
3306,1,1,高州,35872,GSQ,高
3307,1,1,北流,35876,BOZ,北
3308,1,1,容县,35882,RXZ,容
3309,1,1,来宾北,36269,UCZ,来
3310,1,1,钦州北,36461,QBZ,钦
3311,1,1,万宝镇所,36476,WVQ,万
3312,1,1,双峰北,36477,NFQ,双
3313,1,1,邵东,36479,FIQ,邵
3314,1,1,那罗,36815,ULZ,那
3315,1,1,吴圩,36818,WYZ,吴
3316,1,1,大王滩,36820,DZZ,大
3317,1,1,宁村,36830,NCZ,宁
3318,1,1,大元,36833,DYZ,大
3319,1,1,那铺,36836,NPZ,那
3320,1,1,百浪,36839,BRZ,百
3321,1,1,大拟,36842,DNZ,大
3322,1,1,小董,36845,XEZ,小
3323,1,1,马皇,36851,MHZ,马
3324,1,1,钦州,36854,QRZ,钦
3325,1,1,康熙岭,36857,KXZ,康
3326,1,1,茅岭,36860,MLZ,茅
3327,1,1,防城,36863,FAZ,防
3328,1,1,防城港北,36865,FBZ,防
3329,1,1,防城港,36866,FEZ,防
3330,1,1,合浦,36882,HVZ,合
3331,1,1,北海,36885,BHZ,北
3332,1,1,湛江西,37250,ZWQ,湛
3333,1,1,雷州,37252,UAQ,雷
3334,1,1,徐闻,37256,XJQ,徐
3335,1,1,海安南,37258,VMQ,海
3336,1,1,坪上,38120,PSK,坪
3337,1,1,刘集,38867,LKI,刘
3338,1,1,郑集,38870,ZJI,郑
3339,1,1,弯集,38873,WJI,弯
3340,1,1,崔寨,38876,CZI,崔
3341,1,1,张寨,38879,ZHI,张
3342,1,1,沛县,38882,PXI,沛
3343,1,1,沛屯,38885,PUA,沛
3344,1,1,宝鸡南,39020,BBY,宝
3345,1,1,岐山,39023,QAY,岐
3346,1,1,杨陵南,39026,YEY,杨
3347,1,1,咸阳秦都,39029,XOY,咸
3348,1,1,西安北,39032,EAY,西
3349,1,1,临潼东,39035,LQY,临
3350,1,1,湾李所,39037,WSY,湾
3351,1,1,渭南北,39038,WBY,渭
3352,1,1,大荔,39039,DNY,大
3353,1,1,华山北,39041,HDY,华
3354,1,1,礼泉,39433,LGY,礼
3355,1,1,乾县,39437,QBY,乾
3356,1,1,永寿,39445,ASY,永
3357,1,1,彬县,39451,BXY,彬
3358,1,1,长武,39461,CWY,长
3359,1,1,长庆桥,39463,CQJ,长
3360,1,1,泾川,39467,JAJ,泾
3361,1,1,茂陵,39518,MAY,茂
3362,1,1,福利区,39610,FLJ,福
3363,1,1,西固,39612,XIJ,西
3364,1,1,黄羊头,39614,HOJ,黄
3365,1,1,兰州新区,39616,LQJ,兰
3366,1,1,中川机场,39618,ZJJ,中
3367,1,1,天水,39701,TSJ,天
3368,1,1,清水县,39707,QIJ,清
3369,1,1,张家川,39713,ZIJ,张
3370,1,1,永乐店,40007,YDY,永
3371,1,1,三原,40010,SAY,三
3372,1,1,蒲城,40238,PCY,蒲
3373,1,1,杜赵,40241,DEY,杜
3374,1,1,孙镇,40250,OZY,孙
3375,1,1,苏家坡,40259,SDY,苏
3376,1,1,坡底村,40268,PDY,坡
3377,1,1,洞子崖,40286,DFY,洞
3378,1,1,张家船,40313,ZBY,张
3379,1,1,刘家沟,40358,LNY,刘
3380,1,1,黄陵,40367,ULY,黄
3381,1,1,富县,40412,FEY,富
3382,1,1,道镇,40430,DSY,道
3383,1,1,甘泉,40448,GQY,甘
3384,1,1,北塬,40488,BUY,北
3385,1,1,蟠龙镇,40501,PLY,蟠
3386,1,1,瓦窑堡,40503,WOY,瓦
3387,1,1,田庄镇,40507,TZY,田
3388,1,1,牛家梁,40513,NLY,牛
3389,1,1,曹家伙场,40514,CCY,曹
3390,1,1,锦界,40516,JEY,锦
3391,1,1,西沟,40517,XGY,西
3392,1,1,神木,40518,OMY,神
3393,1,1,神木北,40519,OMV,神
3394,1,1,万水泉南,40543,WNC,万
3395,1,1,大树湾,40547,DSC,大
3396,1,1,达拉特旗,40551,DIC,达
3397,1,1,关碾房,40555,GNC,关
3398,1,1,沙坝子,40559,SQC,沙
3399,1,1,纳林沟门,40563,NMC,纳
3400,1,1,朝脑沟,40567,CAC,朝
3401,1,1,韩家村,40571,HNC,韩
3402,1,1,东胜,40575,DOC,东
3403,1,1,敖包沟,40579,AOC,敖
3404,1,1,沙沙圪台,40583,SYC,沙
3405,1,1,转龙湾,40587,ZWC,转
3406,1,1,巴图塔,40591,BWC,巴
3407,1,1,石圪台,40594,STC,石
3408,1,1,瓷窑湾,40597,CYC,瓷
3409,1,1,乌兰木伦,40601,WMC,乌
3410,1,1,神东,40605,SOC,神
3411,1,1,黄羊城,40817,HIV,黄
3412,1,1,新城川,40820,XLV,新
3413,1,1,孤山川,40823,GSV,孤
3414,1,1,府谷,40826,FUV,府
3415,1,1,保德,40829,BAV,保
3416,1,1,王家寨,40832,WIV,王
3417,1,1,阴塔,40835,ANV,阴
3418,1,1,韩家楼,40838,HKV,韩
3419,1,1,三岔镇,40841,OCV,三
3420,1,1,神池南,40844,ONV,神
3421,1,1,朔州西,40847,SXV,朔
3422,1,1,瓜州,42101,GZJ,瓜
3423,1,1,敦煌,42104,DHJ,敦
3424,1,1,绿化,42656,LWJ,绿
3425,1,1,桥西,42680,QXJ,桥
3426,1,1,狼尾山,42692,LRJ,狼
3427,1,1,镜铁山,42701,JVJ,镜
3428,1,1,精河南,43100,JIR,精
3429,1,1,尼勒克,43110,NIR,尼
3430,1,1,布列开,43112,BLR,布
3431,1,1,伊宁东,43114,YNR,伊
3432,1,1,伊宁,43116,YMR,伊
3433,1,1,霍尔果斯,43120,HFR,霍
3434,1,1,疏勒,43130,SUR,疏
3435,1,1,阿克陶,43133,AER,阿
3436,1,1,英吉沙,43136,YIR,英
3437,1,1,莎车,43148,SCR,莎
3438,1,1,泽普,43151,ZPR,泽
3439,1,1,叶城,43154,YER,叶
3440,1,1,皮山,43160,PSR,皮
3441,1,1,墨玉,43169,MUR,墨
3442,1,1,和田,43172,VTR,和
3443,1,1,五五,43327,WVR,五
3444,1,1,克拉玛依,43337,KHR,克
3445,1,1,玛纳斯湖,43350,MNR,玛
3446,1,1,和什托洛盖,43360,VSR,和
3447,1,1,福海,43375,FHR,福
3448,1,1,北屯市,43378,BXR,北
3449,1,1,饮马峡西,44347,YXO,饮
3450,1,1,饮马峡北,44348,YBO,饮
3451,1,1,泉吉河,44349,QHO,泉
3452,1,1,特门,44350,TBO,特
3453,1,1,小柴旦,44351,XCO,小
3454,1,1,东山,44352,DOO,东
3455,1,1,大头羊,44353,DYO,大
3456,1,1,大柴旦,44354,DDO,大
3457,1,1,五个圈,44355,WJO,五
3458,1,1,绿梁山,44356,LLO,绿
3459,1,1,鱼卡,44357,YKO,鱼
3460,1,1,苦水沟,44358,KHO,苦
3461,1,1,红柳,44359,HLO,红
3462,1,1,青龙沟,44361,QGO,青
3463,1,1,马海,44363,MHO,马
3464,1,1,太公,45243,TGE,太
3465,1,1,苍溪,45245,CXE,苍
3466,1,1,阆中,45247,LZE,阆
3467,1,1,南部,45249,NBE,南
3468,1,1,龙桂,45251,LGE,龙
3469,1,1,南充北,45253,NCE,南
3470,1,1,南充南,45255,NNE,南
3471,1,1,武胜,45257,WSE,武
3472,1,1,渭沱,45259,WTE,渭
3473,1,1,巴中东,46101,BDE,巴
3474,1,1,曾口,46103,ZKE,曾
3475,1,1,平昌,46107,PCE,平
3476,1,1,石桥,46111,SQE,石
3477,1,1,石梯,46113,STE,石
3478,1,1,白蜡坪,46117,BLE,白
3479,1,1,南充西,46340,NXE,南
3480,1,1,简阳南,46544,JOW,简
3481,1,1,资阳北,46545,FYW,资
3482,1,1,资中北,46546,WZW,资
3483,1,1,内江北,46547,NKW,内
3484,1,1,隆昌北,46548,NWW,隆
3485,1,1,荣昌北,46549,RQW,荣
3486,1,1,大足南,46550,FQW,大
3487,1,1,永川东,46551,WMW,永
3488,1,1,璧山,46552,FZW,璧
3489,1,1,半边山所,46553,PQW,半
3490,1,1,芭蕉沟所,46568,WTW,芭
3491,1,1,歌乐山,46569,WVW,歌
3492,1,1,广通北,48101,GPM,广
3493,1,1,禄丰南,48104,LQM,禄
3494,1,1,双湄村,48107,SRM,双
3495,1,1,大苴,48284,DIM,大
3496,1,1,大理北,48395,DYM,大
3497,1,1,挖色,48399,WEM,挖
3498,1,1,上关,48401,SGM,上
3499,1,1,鹤庆,48411,HQM,鹤
3500,1,1,丽江,48417,LHM,丽
3501,1,1,唐房村,48521,TFM,唐
3502,1,1,浸长村,48524,QCM,浸
3503,1,1,小海口,48527,XOM,小
3504,1,1,白塔村,48530,BTM,白
3505,1,1,中滩,48533,HOM,中
3506,1,1,中谊村,48536,ZIM,中
3507,1,1,玉溪南,48567,YRM,玉
3508,1,1,甸苴坝,48570,DVM,甸
3509,1,1,通海,48573,TAM,通
3510,1,1,柿花树,48576,SKM,柿
3511,1,1,曲江,48579,QIM,曲
3512,1,1,李浩寨,48582,LMM,李
3513,1,1,建水北,48585,JBM,建
3514,1,1,燕子洞,48588,YPM,燕
3515,1,1,蒙自北,48591,MBM,蒙
3516,1,1,长桥海,48594,CQM,长
3517,1,1,朗敞寨,48597,SUM,朗
3518,1,1,新现,48600,XVM,新
3519,1,1,屏边,48603,PBM,屏
3520,1,1,莲花滩,48606,LTM,莲
3521,1,1,瑶山,48609,ASM,瑶
3522,1,1,马度白,48612,MDM,马
3523,1,1,河口北,48615,HBM,河
3524,1,1,南宁西,48701,NXZ,南
3525,1,1,隆安东,48704,IDZ,隆
3526,1,1,田东北,48710,TBZ,田
3527,1,1,新坪田,49537,XPM,新
3528,1,1,瓦窑田,49540,WIM,瓦
3529,1,1,小雨谷,49546,XHM,小
3530,1,1,威箐,49555,WAM,威
3531,1,1,鲁番,49564,LVM,鲁
3532,1,1,上西铺,49567,SXM,上
3533,1,1,德保,49583,RBZ,德
3534,1,1,靖西,49589,JMZ,靖
3535,1,1,楚雄,50013,COM,楚
3536,1,1,大理,50014,DKM,大
3537,1,1,祥云,50015,EXM,祥
3538,1,1,赤木岭,50016,CML,赤
3539,1,1,南华,50018,NHS,南
3540,1,1,沙桥,50019,SQM,沙
3541,1,1,姚安,50020,YAC,姚
3542,1,1,长冲,50021,CCM,长
3543,1,1,沐滂,50022,MPQ,沐
3544,1,1,弥渡,50024,MDF,弥
3545,1,1,大理东,50025,DLF,大
3546,1,1,林歹南,50117,YTW,林
3547,1,1,织金北,50130,ZJE,织
3548,1,1,纳雍,50136,NYE,纳
3549,1,1,纳雍西,50138,NWE,纳
3550,1,1,白沙坡,50198,BPM,白
3551,1,1,平河口,50201,PHM,平
3552,1,1,白水镇,50204,BUM,白
3553,1,1,车转湾,50210,CWM,车
3554,1,1,羊尾哨,50213,YWM,羊
3555,1,1,富源,50216,FYM,富
3556,1,1,平关,50219,PGM,平
3557,1,1,喜鹊乐,50294,ELM,喜
3558,1,1,王家营,50375,WJM,王
3559,1,1,昆明北,50429,KBM,昆
3560,1,1,黑土凹,50450,HTM,黑
3561,1,1,牛街庄,50453,NJM,牛
3562,1,1,小喜村,50456,XCM,小
3563,1,1,广卫村,50459,GWM,广
3564,1,1,跑马山,50462,PMM,跑
3565,1,1,呈贡,50465,CGM,呈
3566,1,1,草坝,50612,CBM,草
3567,1,1,蒙自,50792,MZM,蒙
3568,1,1,鸡街,50834,JJM,鸡
3569,1,1,建水,50861,JSM,建
3570,1,1,荣山村所,51401,WUQ,荣
3571,1,1,西秀镇所,51403,WQQ,西
3572,1,1,亚龙湾,51420,TWQ,亚
3573,1,1,陵水,51423,LIQ,陵
3574,1,1,神州,51426,SRQ,神
3575,1,1,万宁,51429,WNQ,万
3576,1,1,博鳌,51435,BWQ,博
3577,1,1,琼海,51438,QYQ,琼
3578,1,1,文昌,51441,WEQ,文
3579,1,1,美兰,51444,MHQ,美
3580,1,1,海口东,51447,HMQ,海
3581,1,1,海口,51459,VUQ,海
3582,1,1,东方,51475,UFQ,东
3583,1,1,崖州,51480,YUQ,崖
3584,1,1,三亚,51481,SEQ,三
3585,1,1,三亚,51490,JUQ,三
3586,1,1,海口东,51492,KEQ,海
3587,1,1,老城镇,51660,ACQ,老
3588,1,1,福山镇,51662,FZQ,福
3589,1,1,临高南,51664,KGQ,临
3590,1,1,银滩,51666,CTQ,银
3591,1,1,白马井,51668,BFQ,白
3592,1,1,海头,51670,FTQ,海
3593,1,1,棋子湾,51672,QZQ,棋
3594,1,1,金月湾,51674,PYQ,金
3595,1,1,尖峰,51676,PFQ,尖
3596,1,1,黄流,51678,KLQ,黄
3597,1,1,乐东,51680,UQQ,乐
3598,1,1,凤凰机场,51682,FJQ,凤
3599,1,1,石脑,52631,SVD,石
3600,1,1,沙海,52634,SED,沙
3601,1,1,南洼,52637,NWD,南
3602,1,1,天义,52640,TND,安
3603,1,1,二龙,52643,RLD,二
3604,1,1,汐子,52649,XZD,汐
3605,1,1,乃林,52652,NLD,乃
3606,1,1,平庄南,52655,PND,平
3607,1,1,平庄,52658,PZD,平
3608,1,1,热水,52664,RSD,热
3609,1,1,元宝山,52667,YUD,元
3610,1,1,马林,52670,MID,马
3611,1,1,东沟门,52694,DGD,东
3612,1,1,东营子,52697,DYD,东
3613,1,1,刀尔登,52706,DRD,刀
3614,1,1,杨杖子,52709,YZD,杨
3615,1,1,北磴,52712,BBD,北
3616,1,1,任家店,52718,RJD,任
3617,1,1,田家沟,52721,TQD,田
3618,1,1,金杖子,52724,JYD,金
3619,1,1,宣家沟,52745,XUD,宣
3620,1,1,南汤,52754,NGD,南
3621,1,1,建北,52757,JUD,建
3622,1,1,建昌,52760,JFD,建
3623,1,1,西南杖子,52763,XGD,西
3624,1,1,钟杖子,52766,ZZD,钟
3625,1,1,玉溪,52767,YXM,玉
3626,1,1,昆阳,52768,KAM,昆
3627,1,1,南桥,52769,NQD,南
3628,1,1,杨家店,52772,YJD,杨
3629,1,1,杨树湾,52775,YCD,杨
3630,1,1,四家子,52778,SXD,四
3631,1,1,鸽子洞,52784,GID,鸽
3632,1,1,大徐屯,52790,DWD,大
3633,1,1,串子沟,52793,CZD,串
3634,1,1,刘屯,52796,LKD,刘
3635,1,1,郭家屯,52799,GJD,郭
3636,1,1,孔家沟,52811,IJD,孔
3637,1,1,柳树屯,52814,LSD,柳
3638,1,1,营北,52835,YGD,营
3639,1,1,清河门,53027,QHD,清
3640,1,1,阜新,53042,FXD,阜
3641,1,1,阿金,53066,AJD,阿
3642,1,1,新邱,53069,XQD,新
3643,1,1,大巴,53081,DBD,大
3644,1,1,罗家,53108,LUD,罗
3645,1,1,小东,53126,XOD,小
3646,1,1,大成,53165,DCT,大
3647,1,1,大青沟,53370,DSD,大
3648,1,1,三家子,53373,OID,三
3649,1,1,库伦,53376,KLD,库
3650,1,1,杨家粉坊,54119,YFT,杨
3651,1,1,革镇堡,54248,GZT,革
3652,1,1,夏家河,54251,XHT,夏
3653,1,1,叉车厂,54255,CIT,叉
3654,1,1,营城子,54257,YCT,营
